genome,depth,polisher,chrom_region,error_count,error_type,existing
ATCC_17802_Vibrio_parahaemolyticus,28.2,fmlrc2,chromosome_1 1914006-1914036,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,fmlrc2,chromosome_2 314519-314549,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_1 2163369-2163399,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_1 3129456-3129486,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_2 254484-254514,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_2 314516-314549,2,Mixed,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_2 328336-328366,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_2 1101423-1101453,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,hypo,chromosome_2 1749612-1749642,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,nextpolish,chromosome_2 503469-503507,4,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.2,nextpolish,chromosome_2 537053-537083,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.2,fmlrc2,chromosome 683054-683084,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.2,fmlrc2,chromosome 734616-734646,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.2,fmlrc2,chromosome 1032111-1032146,4,SNP,False
ATCC_33560_Campylobacter_jejuni,28.2,hypo,chromosome 724003-724033,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.2,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,28.2,hypo,chromosome 1359205-1359237,2,Mixed,False
ATCC_33560_Campylobacter_jejuni,28.2,hypo,chromosome 1462077-1462106,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,28.2,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_BAA-679_Listeria_monocytogenes,28.2,hypo,chromosome 1257570-1257600,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,fmlrc2,chromosome 790853-790883,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 769475-769505,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 782437-782467,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 2216169-2216198,1,Insertion,False
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 3516997-3517027,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 3815195-3815225,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,hypo,chromosome 4241106-4241136,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,nextpolish,chromosome 625147-625177,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,nextpolish,chromosome 3409583-3409613,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,pilon,chromosome 33757-33787,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,pilon,chromosome 849509-849677,106,Deletion,False
ATCC_10708_Salmonella_enterica,28.3,pilon,chromosome 4701088-4701118,1,SNP,False
ATCC_10708_Salmonella_enterica,28.3,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.3,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 1738483-1738525,6,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 1777291-1777325,4,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 1869673-1869721,5,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 2637309-2637338,1,Insertion,False
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,fmlrc2,chromosome 2835745-2835780,4,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 336956-336986,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 369592-369622,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 657540-657570,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 753592-753622,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 1056993-1057023,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 1069809-1069839,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 2265092-2265122,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 2671891-2671920,2,Insertion,False
ATCC_19119_Listeria_ivanovii,28.3,hypo,chromosome 2907230-2907260,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,nextpolish,chromosome 1057044-1057107,4,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,nextpolish,chromosome 1414958-1414992,2,SNP,False
ATCC_19119_Listeria_ivanovii,28.3,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish-careful,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish-careful,chromosome 1127972-1128002,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish,chromosome 808078-808108,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish,chromosome 1127972-1128002,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.3,pypolca,chromosome 2671869-2671920,3,Deletion,False
ATCC_19119_Listeria_ivanovii,28.3,pypolca-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,fmlrc2,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,hypo,chromosome 550320-550349,1,Insertion,False
ATCC_35221_Campylobacter_lari,28.3,pilon,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,pilon,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.3,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,28.3,fmlrc2,chromosome_2 892370-892413,3,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,fmlrc2,chromosome_2 902355-902385,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,fmlrc2,chromosome_2 980567-980597,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,hypo,chromosome_2 29499-29529,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,nextpolish,chromosome_2 105512-105542,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,pilon,chromosome_1 1448519-1448549,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.3,pilon,chromosome_1 2210953-2210983,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,fmlrc2,chromosome 2493258-2493305,4,Mixed,False
ATCC_25922_Escherichia_coli,28.3,fmlrc2,chromosome 2496016-2496049,3,Mixed,False
ATCC_25922_Escherichia_coli,28.3,fmlrc2,chromosome 2676687-2676717,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,28.3,fmlrc2,chromosome 3003243-3003273,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 597179-597209,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 2332442-2332472,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 2782851-2782881,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 2809051-2809081,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 3128538-3128589,2,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 3670640-3670670,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 3969098-3969128,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 4175818-4175848,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 4432040-4432069,1,Insertion,False
ATCC_25922_Escherichia_coli,28.3,hypo,chromosome 4649045-4649075,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,nextpolish,chromosome 2493278-2493308,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,nextpolish,chromosome 3358380-3358410,1,SNP,False
ATCC_25922_Escherichia_coli,28.3,nextpolish,chromosome 3754015-3754045,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.3,fmlrc2,chromosome 431435-431481,10,Mixed,False
ATCC_35897_Listeria_welshimeri,28.3,hypo,chromosome 1309457-1309487,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.3,hypo,chromosome 1988153-1988183,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.3,polypolish-careful,chromosome 918458-918488,1,Deletion,True
ATCC_35897_Listeria_welshimeri,28.3,polypolish,chromosome 918458-918488,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 315290-315323,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 476752-476782,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 1428229-1428259,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 1819192-1819222,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 1834008-1834038,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 2616663-2616693,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_1 3141957-3141987,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_2 254479-254509,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_2 693048-693078,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,hypo,chromosome_2 1251439-1251469,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,nextpolish,chromosome_1 315288-315320,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,nextpolish,chromosome_2 550054-550084,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,nextpolish,chromosome_2 698475-698514,2,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,nextpolish,chromosome_2 998169-998199,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,pilon,chromosome_1 1830815-1830845,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.3,pypolca,chromosome_1 315290-315320,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.3,fmlrc2,chromosome 1519652-1519727,14,Mixed,False
ATCC_33560_Campylobacter_jejuni,28.3,hypo,chromosome 965330-965360,1,SNP,False
ATCC_33560_Campylobacter_jejuni,28.3,hypo,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,28.3,nextpolish,chromosome 1189001-1189030,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,28.3,pilon,chromosome 1189001-1189030,1,Insertion,False
ATCC_BAA-679_Listeria_monocytogenes,28.3,hypo,chromosome 323280-323310,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,28.3,hypo,chromosome 1190767-1190797,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,28.3,hypo,chromosome 1892837-1892867,1,SNP,False
ATCC_BAA-679_Listeria_monocytogenes,28.3,hypo,chromosome 2024309-2024339,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,fmlrc2,chromosome 773971-774002,2,SNP,False
ATCC_10708_Salmonella_enterica,28.4,fmlrc2,chromosome 1937972-1938007,4,Mixed,False
ATCC_10708_Salmonella_enterica,28.4,fmlrc2,chromosome 2609587-2609617,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,fmlrc2,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 470129-470159,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 582298-582328,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 606726-606756,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 1135336-1135366,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 2204103-2204133,1,Deletion,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 2471992-2472022,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 3870884-3870914,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,chromosome 4245098-4245128,1,SNP,False
ATCC_10708_Salmonella_enterica,28.4,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.4,nextpolish,chromosome 1836312-1836381,4,SNP,False
ATCC_10708_Salmonella_enterica,28.4,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.4,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.4,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.4,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.4,fmlrc2,chromosome 1777283-1777331,8,SNP,False
ATCC_19119_Listeria_ivanovii,28.4,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.4,hypo,chromosome 1761455-1761485,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.4,hypo,chromosome 2248544-2248574,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.4,hypo,chromosome 2671891-2671920,1,Insertion,False
ATCC_19119_Listeria_ivanovii,28.4,nextpolish,chromosome 2021366-2021407,2,SNP,False
ATCC_19119_Listeria_ivanovii,28.4,nextpolish,chromosome 2021429-2021459,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.4,polypolish-careful,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.4,polypolish,chromosome 2671888-2671920,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.4,hypo,chromosome 266159-266189,1,SNP,False
ATCC_35221_Campylobacter_lari,28.4,hypo,chromosome 548173-548202,1,Insertion,False
ATCC_35221_Campylobacter_lari,28.4,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.4,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.4,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.4,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,28.4,fmlrc2,chromosome_1 2427772-2427802,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.4,fmlrc2,chromosome_1 2427803-2427832,1,Insertion,False
ATCC_14035_Vibrio_cholerae,28.4,hypo,chromosome_1 658294-658324,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.4,hypo,chromosome_1 972276-972306,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.4,hypo,chromosome_1 2266988-2267018,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.4,hypo,chromosome_2 52477-52507,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.4,hypo,chromosome_2 440199-440229,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 961094-961124,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 1484827-1484874,9,Mixed,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 2068942-2068973,2,Mixed,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 2492969-2492999,2,Mixed,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 2959413-2959443,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,fmlrc2,chromosome 3096693-3096723,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,hypo,chromosome 1081980-1082010,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,hypo,chromosome 1882866-1882896,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,hypo,chromosome 2156442-2156472,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,hypo,chromosome 2739054-2739084,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,hypo,chromosome 3788228-3788258,1,SNP,False
ATCC_25922_Escherichia_coli,28.4,nextpolish,chromosome 3847104-3847134,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.4,hypo,chromosome 199460-199490,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.4,hypo,chromosome 1634952-1634982,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.4,hypo,chromosome 1759542-1759584,2,SNP,False
ATCC_35897_Listeria_welshimeri,28.4,nextpolish,chromosome 2047078-2047108,1,SNP,False
ATCC_35897_Listeria_welshimeri,28.4,polypolish-careful,chromosome 918458-918488,1,Deletion,True
ATCC_35897_Listeria_welshimeri,28.4,polypolish,chromosome 918458-918488,1,Deletion,True
ATCC_17802_Vibrio_parahaemolyticus,28.4,fmlrc2,chromosome_2 236175-236205,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,fmlrc2,chromosome_2 825251-825316,19,Mixed,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,hypo,chromosome_1 2220012-2220042,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,hypo,chromosome_1 2880828-2880858,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,hypo,chromosome_1 3186593-3186623,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,hypo,chromosome_2 537628-537658,1,SNP,False
ATCC_17802_Vibrio_parahaemolyticus,28.4,hypo,chromosome_2 998163-998199,2,SNP,False
ATCC_33560_Campylobacter_jejuni,28.4,fmlrc2,chromosome 683057-683096,5,Mixed,False
ATCC_33560_Campylobacter_jejuni,28.4,hypo,chromosome 65424-65453,1,Insertion,False
ATCC_33560_Campylobacter_jejuni,28.4,pilon,chromosome 981059-981102,2,SNP,False
ATCC_10708_Salmonella_enterica,28.5,fmlrc2,chromosome 1582844-1582875,2,Mixed,False
ATCC_10708_Salmonella_enterica,28.5,fmlrc2,chromosome 2378766-2378799,2,SNP,False
ATCC_10708_Salmonella_enterica,28.5,fmlrc2,chromosome 3100477-3100520,7,Mixed,False
ATCC_10708_Salmonella_enterica,28.5,fmlrc2,chromosome 3981191-3981223,2,SNP,False
ATCC_10708_Salmonella_enterica,28.5,fmlrc2,plasmid 12130-12183,2,Mixed,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 70714-70744,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 1576826-1576856,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 1905145-1905177,2,Mixed,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 2212541-2212571,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 2266744-2266774,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 2702224-2702254,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 3727663-3727693,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,chromosome 4349044-4349074,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,plasmid 9741-9771,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,hypo,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,nextpolish,chromosome 3454460-3454490,1,SNP,False
ATCC_10708_Salmonella_enterica,28.5,nextpolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,pilon,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,polypolish-careful,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,polypolish,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,pypolca,plasmid 12153-12183,1,Deletion,True
ATCC_10708_Salmonella_enterica,28.5,pypolca-careful,plasmid 12153-12183,1,Deletion,True
ATCC_19119_Listeria_ivanovii,28.5,fmlrc2,chromosome 1704042-1704084,6,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,fmlrc2,chromosome 1744058-1744091,4,Mixed,False
ATCC_19119_Listeria_ivanovii,28.5,fmlrc2,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 226686-226716,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 511351-511381,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 693109-693141,2,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 946628-946658,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 1778154-1778184,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 1916926-1916956,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,hypo,chromosome 2432048-2432078,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,nextpolish,chromosome 199945-199978,3,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,nextpolish,chromosome 2432048-2432078,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,pilon,chromosome 2671888-2671920,3,Deletion,True
ATCC_19119_Listeria_ivanovii,28.5,pypolca,chromosome 199948-199978,1,SNP,False
ATCC_19119_Listeria_ivanovii,28.5,pypolca-careful,chromosome 199948-199978,1,SNP,False
ATCC_35221_Campylobacter_lari,28.5,fmlrc2,chromosome 491964-491994,1,Deletion,False
ATCC_35221_Campylobacter_lari,28.5,hypo,chromosome 548173-548202,1,Insertion,False
ATCC_35221_Campylobacter_lari,28.5,hypo,chromosome 561659-561689,1,SNP,False
ATCC_35221_Campylobacter_lari,28.5,pilon,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.5,pilon,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.5,polypolish-careful,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.5,polypolish-careful,chromosome 548170-548202,3,Deletion,True
ATCC_35221_Campylobacter_lari,28.5,polypolish,chromosome 491974-492004,1,Deletion,True
ATCC_35221_Campylobacter_lari,28.5,polypolish,chromosome 548170-548202,3,Deletion,True
ATCC_14035_Vibrio_cholerae,28.5,fmlrc2,chromosome_2 884406-884436,1,Deletion,False
ATCC_14035_Vibrio_cholerae,28.5,hypo,chromosome_1 104155-104185,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,hypo,chromosome_1 180804-180834,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,hypo,chromosome_1 551919-551949,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,hypo,chromosome_1 1228657-1228687,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,hypo,chromosome_2 48101-48131,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,nextpolish,chromosome_1 1854642-1854672,1,SNP,False
ATCC_14035_Vibrio_cholerae,28.5,nextpolish,chromosome_2 457509-457539,1,Deletion,False
ATCC_14035_Vibrio_cholerae,28.5,pilon,chromosome_2 988099-988129,1,SNP,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 864434-864464,1,Deletion,True
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 1947169-1947208,2,SNP,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 2035761-2035803,10,Deletion,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 2498430-2498461,2,Mixed,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 2597947-2597977,1,SNP,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 2911425-2911456,2,SNP,False
ATCC_25922_Escherichia_coli,28.5,fmlrc2,chromosome 3119156-3119203,12,Mixed,False
ATCC_25922_Escherichia_coli,28.5,hypo,chromosome 359784-359814,1,Deletion,False
ATCC_25922_Escherichia_coli,28.5,hypo,chromosome 2082828-2082859,2,SNP,False
ATCC_25922_Escherichia_coli,28.5,hypo,chromosome 2255566-2255596,1,SNP,False
ATCC_25922_Escherichia_coli,28.5,hypo,chromosome 5069430-5069460,1,SNP,False
