genome	genome_size	target_illumina_depth	read_count	read_bases	actual_illumina_depth
ATCC_10708_Salmonella_enterica	4801704	13.0	555242	62480088	13.012065
ATCC_14035_Vibrio_cholerae	4142374	13.0	422926	53804624	12.988837
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.0	549004	66896217	12.996898
ATCC_19119_Listeria_ivanovii	2919549	13.0	361442	37922632	12.989208
ATCC_25922_Escherichia_coli	5204893	13.0	554808	67617911	12.991220
ATCC_33560_Campylobacter_jejuni	1768448	13.0	191536	22970658	12.989162
ATCC_35221_Campylobacter_lari	1513368	13.0	152738	19669732	12.997322
ATCC_35897_Listeria_welshimeri	2814137	13.0	282828	36611409	13.009817
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.0	318130	38241712	12.987373
ATCC_10708_Salmonella_enterica	4801704	13.1	559512	62884194	13.096224
ATCC_14035_Vibrio_cholerae	4142374	13.1	426180	54268307	13.100774
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.1	553228	67367038	13.088371
ATCC_19119_Listeria_ivanovii	2919549	13.1	364222	38331495	13.129252
ATCC_25922_Escherichia_coli	5204893	13.1	559074	68187550	13.100663
ATCC_33560_Campylobacter_jejuni	1768448	13.1	193010	23173178	13.103680
ATCC_35221_Campylobacter_lari	1513368	13.1	153912	19829683	13.103014
ATCC_35897_Listeria_welshimeri	2814137	13.1	285004	36884461	13.106846
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.1	320578	38614730	13.114055
ATCC_10708_Salmonella_enterica	4801704	13.2	563784	63448174	13.213678
ATCC_14035_Vibrio_cholerae	4142374	13.2	429432	54647718	13.192366
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.2	557452	67912507	13.194347
ATCC_19119_Listeria_ivanovii	2919549	13.2	367002	38541167	13.201068
ATCC_25922_Escherichia_coli	5204893	13.2	563342	68732774	13.205415
ATCC_33560_Campylobacter_jejuni	1768448	13.2	194484	23350201	13.203781
ATCC_35221_Campylobacter_lari	1513368	13.2	155088	19995926	13.212864
ATCC_35897_Listeria_welshimeri	2814137	13.2	287180	37153674	13.202510
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.2	323026	38813692	13.181625
ATCC_10708_Salmonella_enterica	4801704	13.3	568054	63814343	13.289936
ATCC_14035_Vibrio_cholerae	4142374	13.3	432686	55106127	13.303030
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.3	561674	68353385	13.280003
ATCC_19119_Listeria_ivanovii	2919549	13.3	369782	38814998	13.294860
ATCC_25922_Escherichia_coli	5204893	13.3	567610	69213593	13.297793
ATCC_33560_Campylobacter_jejuni	1768448	13.3	195956	23510883	13.294641
ATCC_35221_Campylobacter_lari	1513368	13.3	156262	20144246	13.310870
ATCC_35897_Listeria_welshimeri	2814137	13.3	289354	37407199	13.292600
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.3	325472	39140369	13.292569
ATCC_10708_Salmonella_enterica	4801704	13.4	572326	64343871	13.400216
ATCC_14035_Vibrio_cholerae	4142374	13.4	435940	55497980	13.397626
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.4	565898	68974170	13.400612
ATCC_19119_Listeria_ivanovii	2919549	13.4	372562	39113918	13.397246
ATCC_25922_Escherichia_coli	5204893	13.4	571878	69774938	13.405643
ATCC_33560_Campylobacter_jejuni	1768448	13.4	197430	23693903	13.398133
ATCC_35221_Campylobacter_lari	1513368	13.4	157438	20256559	13.385084
ATCC_35897_Listeria_welshimeri	2814137	13.4	291530	37729594	13.407163
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.4	327920	39459767	13.401040
ATCC_10708_Salmonella_enterica	4801704	13.5	576596	64785001	13.492085
ATCC_14035_Vibrio_cholerae	4142374	13.5	439192	55902950	13.495389
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.5	570120	69472132	13.497358
ATCC_19119_Listeria_ivanovii	2919549	13.5	375344	39396697	13.494103
ATCC_25922_Escherichia_coli	5204893	13.5	576146	70250287	13.496970
ATCC_33560_Campylobacter_jejuni	1768448	13.5	198904	23853071	13.488138
ATCC_35221_Campylobacter_lari	1513368	13.5	158612	20448530	13.511934
ATCC_35897_Listeria_welshimeri	2814137	13.5	293706	37991051	13.500071
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.5	330366	39729469	13.492635
ATCC_10708_Salmonella_enterica	4801704	13.6	580868	65456914	13.632017
ATCC_14035_Vibrio_cholerae	4142374	13.6	442446	56358677	13.605405
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.6	574344	69975763	13.595206
ATCC_19119_Listeria_ivanovii	2919549	13.6	378124	39669639	13.587591
ATCC_25922_Escherichia_coli	5204893	13.6	580414	70783029	13.599324
ATCC_33560_Campylobacter_jejuni	1768448	13.6	200376	24051189	13.600167
ATCC_35221_Campylobacter_lari	1513368	13.6	159788	20569238	13.591696
ATCC_35897_Listeria_welshimeri	2814137	13.6	295882	38234026	13.586412
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.6	332814	40065782	13.606851
ATCC_10708_Salmonella_enterica	4801704	13.7	585138	65877461	13.719600
ATCC_14035_Vibrio_cholerae	4142374	13.7	445700	56739333	13.697298
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.7	578566	70460378	13.689359
ATCC_19119_Listeria_ivanovii	2919549	13.7	380904	40006877	13.703101
ATCC_25922_Escherichia_coli	5204893	13.7	584682	71361472	13.710458
ATCC_33560_Campylobacter_jejuni	1768448	13.7	201850	24222328	13.696941
ATCC_35221_Campylobacter_lari	1513368	13.7	160962	20740340	13.704756
ATCC_35897_Listeria_welshimeri	2814137	13.7	298058	38541868	13.695803
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.7	335260	40333817	13.697879
ATCC_10708_Salmonella_enterica	4801704	13.8	589410	66324236	13.812645
ATCC_14035_Vibrio_cholerae	4142374	13.8	448952	57192644	13.806731
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.8	582790	71005637	13.795294
ATCC_19119_Listeria_ivanovii	2919549	13.8	383684	40272971	13.794243
ATCC_25922_Escherichia_coli	5204893	13.8	588950	71825036	13.799522
ATCC_33560_Campylobacter_jejuni	1768448	13.8	203324	24415257	13.806036
ATCC_35221_Campylobacter_lari	1513368	13.8	162138	20892343	13.805196
ATCC_35897_Listeria_welshimeri	2814137	13.8	300232	38847232	13.804314
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.8	337708	40656493	13.807464
ATCC_10708_Salmonella_enterica	4801704	13.9	593680	66752247	13.901782
ATCC_14035_Vibrio_cholerae	4142374	13.9	452206	57557023	13.894694
ATCC_17802_Vibrio_parahaemolyticus	5147091	13.9	587014	71540995	13.899306
ATCC_19119_Listeria_ivanovii	2919549	13.9	386464	40600155	13.906310
ATCC_25922_Escherichia_coli	5204893	13.9	593216	72368224	13.903883
ATCC_33560_Campylobacter_jejuni	1768448	13.9	204796	24595504	13.907959
ATCC_35221_Campylobacter_lari	1513368	13.9	163312	21011465	13.883909
ATCC_35897_Listeria_welshimeri	2814137	13.9	302408	39157136	13.914438
ATCC_BAA-679_Listeria_monocytogenes	2944530	13.9	340156	40958266	13.909950
ATCC_10708_Salmonella_enterica	4801704	14.0	597952	67293035	14.014407
ATCC_14035_Vibrio_cholerae	4142374	14.0	455460	57992030	13.999708
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.0	591236	72054791	13.999129
ATCC_19119_Listeria_ivanovii	2919549	14.0	389244	40842014	13.989151
ATCC_25922_Escherichia_coli	5204893	14.0	597484	72893061	14.004718
ATCC_33560_Campylobacter_jejuni	1768448	14.0	206270	24715050	13.975559
ATCC_35221_Campylobacter_lari	1513368	14.0	164486	21142589	13.970553
ATCC_35897_Listeria_welshimeri	2814137	14.0	304584	39418801	14.007420
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.0	342602	41229197	14.001961
ATCC_10708_Salmonella_enterica	4801704	14.1	602222	67756735	14.110977
ATCC_14035_Vibrio_cholerae	4142374	14.1	458712	58327470	14.080686
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.1	595460	72546414	14.094643
ATCC_19119_Listeria_ivanovii	2919549	14.1	392026	41190566	14.108537
ATCC_25922_Escherichia_coli	5204893	14.1	601752	73410271	14.104088
ATCC_33560_Campylobacter_jejuni	1768448	14.1	207744	24913724	14.087903
ATCC_35221_Campylobacter_lari	1513368	14.1	165662	21341374	14.101906
ATCC_35897_Listeria_welshimeri	2814137	14.1	306760	39722121	14.115205
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.1	345050	41559889	14.114269
ATCC_10708_Salmonella_enterica	4801704	14.2	606494	68205841	14.204507
ATCC_14035_Vibrio_cholerae	4142374	14.2	461966	58801722	14.195174
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.2	599682	73047179	14.191934
ATCC_19119_Listeria_ivanovii	2919549	14.2	394806	41444745	14.195598
ATCC_25922_Escherichia_coli	5204893	14.2	606020	73937733	14.205428
ATCC_33560_Campylobacter_jejuni	1768448	14.2	209216	25132311	14.211506
ATCC_35221_Campylobacter_lari	1513368	14.2	166836	21470507	14.187234
ATCC_35897_Listeria_welshimeri	2814137	14.2	308936	39953143	14.197298
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.2	347496	41805874	14.197808
ATCC_10708_Salmonella_enterica	4801704	14.3	610766	68666361	14.300415
ATCC_14035_Vibrio_cholerae	4142374	14.3	465218	59239098	14.300760
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.3	603906	73652794	14.309596
ATCC_19119_Listeria_ivanovii	2919549	14.3	397586	41735267	14.295107
ATCC_25922_Escherichia_coli	5204893	14.3	610288	74401600	14.294549
ATCC_33560_Campylobacter_jejuni	1768448	14.3	210690	25288285	14.299705
ATCC_35221_Campylobacter_lari	1513368	14.3	168012	21654731	14.308965
ATCC_35897_Listeria_welshimeri	2814137	14.3	311112	40256314	14.305029
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.3	349944	42074058	14.288887
ATCC_10708_Salmonella_enterica	4801704	14.4	615036	69150498	14.401241
ATCC_14035_Vibrio_cholerae	4142374	14.4	468472	59647900	14.399448
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.4	608128	74076108	14.391839
ATCC_19119_Listeria_ivanovii	2919549	14.4	400366	42025741	14.394600
ATCC_25922_Escherichia_coli	5204893	14.4	614556	74974477	14.404614
ATCC_33560_Campylobacter_jejuni	1768448	14.4	212164	25462657	14.398306
ATCC_35221_Campylobacter_lari	1513368	14.4	169186	21799394	14.404555
ATCC_35897_Listeria_welshimeri	2814137	14.4	313286	40518938	14.398353
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.4	352392	42450020	14.416569
ATCC_10708_Salmonella_enterica	4801704	14.5	619308	69761142	14.528413
ATCC_14035_Vibrio_cholerae	4142374	14.5	471726	60030760	14.491873
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.5	612352	74669608	14.507147
ATCC_19119_Listeria_ivanovii	2919549	14.5	403146	42394673	14.520966
ATCC_25922_Escherichia_coli	5204893	14.5	618824	75531473	14.511628
ATCC_33560_Campylobacter_jejuni	1768448	14.5	213636	25616258	14.485163
ATCC_35221_Campylobacter_lari	1513368	14.5	170362	21943268	14.499624
ATCC_35897_Listeria_welshimeri	2814137	14.5	315462	40775122	14.489387
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.5	354838	42705180	14.503224
ATCC_10708_Salmonella_enterica	4801704	14.6	623578	70083218	14.595489
ATCC_14035_Vibrio_cholerae	4142374	14.6	474978	60434106	14.589244
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.6	616574	75154094	14.601275
ATCC_19119_Listeria_ivanovii	2919549	14.6	405926	42638514	14.604486
ATCC_25922_Escherichia_coli	5204893	14.6	623092	76038027	14.608951
ATCC_33560_Campylobacter_jejuni	1768448	14.6	215110	25802846	14.590672
ATCC_35221_Campylobacter_lari	1513368	14.6	171536	22051471	14.571122
ATCC_35897_Listeria_welshimeri	2814137	14.6	317638	41095792	14.603337
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.6	357286	43041847	14.617561
ATCC_10708_Salmonella_enterica	4801704	14.7	627850	70572164	14.697316
ATCC_14035_Vibrio_cholerae	4142374	14.7	478232	60913399	14.704949
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.7	620798	75628702	14.693484
ATCC_19119_Listeria_ivanovii	2919549	14.7	408708	42872186	14.684523
ATCC_25922_Escherichia_coli	5204893	14.7	627358	76502875	14.698260
ATCC_33560_Campylobacter_jejuni	1768448	14.7	216584	25974104	14.687513
ATCC_35221_Campylobacter_lari	1513368	14.7	172712	22265102	14.712285
ATCC_35897_Listeria_welshimeri	2814137	14.7	319814	41389484	14.707700
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.7	359732	43296510	14.704047
ATCC_10708_Salmonella_enterica	4801704	14.8	632120	71066612	14.800290
ATCC_14035_Vibrio_cholerae	4142374	14.8	481486	61251900	14.786665
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.8	625022	76152747	14.795298
ATCC_19119_Listeria_ivanovii	2919549	14.8	411488	43219938	14.803635
ATCC_25922_Escherichia_coli	5204893	14.8	631626	77039180	14.801299
ATCC_33560_Campylobacter_jejuni	1768448	14.8	218056	26171472	14.799118
ATCC_35221_Campylobacter_lari	1513368	14.8	173886	22367654	14.780049
ATCC_35897_Listeria_welshimeri	2814137	14.8	321990	41619843	14.789558
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.8	362180	43540669	14.786967
ATCC_10708_Salmonella_enterica	4801704	14.9	636392	71629036	14.917420
ATCC_14035_Vibrio_cholerae	4142374	14.9	484738	61751815	14.907349
ATCC_17802_Vibrio_parahaemolyticus	5147091	14.9	629244	76789254	14.918961
ATCC_19119_Listeria_ivanovii	2919549	14.9	414268	43493880	14.897465
ATCC_25922_Escherichia_coli	5204893	14.9	635894	77555911	14.900577
ATCC_33560_Campylobacter_jejuni	1768448	14.9	219530	26345547	14.897552
ATCC_35221_Campylobacter_lari	1513368	14.9	175062	22542874	14.895831
ATCC_35897_Listeria_welshimeri	2814137	14.9	324164	41915043	14.894457
ATCC_BAA-679_Listeria_monocytogenes	2944530	14.9	364626	43866109	14.897490
ATCC_10708_Salmonella_enterica	4801704	15.0	640662	72008621	14.996472
ATCC_14035_Vibrio_cholerae	4142374	15.0	487992	62141882	15.001514
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.0	633468	77199025	14.998573
ATCC_19119_Listeria_ivanovii	2919549	15.0	417048	43798688	15.001867
ATCC_25922_Escherichia_coli	5204893	15.0	640162	78013343	14.988462
ATCC_33560_Campylobacter_jejuni	1768448	15.0	221004	26539332	15.007131
ATCC_35221_Campylobacter_lari	1513368	15.0	176236	22713569	15.008622
ATCC_35897_Listeria_welshimeri	2814137	15.0	326340	42195956	14.994279
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.0	367074	44095927	14.975540
ATCC_10708_Salmonella_enterica	4801704	15.1	644934	72555944	15.110457
ATCC_14035_Vibrio_cholerae	4142374	15.1	491246	62506734	15.089592
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.1	637690	77666112	15.089321
ATCC_19119_Listeria_ivanovii	2919549	15.1	419828	44154051	15.123586
ATCC_25922_Escherichia_coli	5204893	15.1	644430	78618634	15.104755
ATCC_33560_Campylobacter_jejuni	1768448	15.1	222476	26714922	15.106422
ATCC_35221_Campylobacter_lari	1513368	15.1	177410	22838225	15.090992
ATCC_35897_Listeria_welshimeri	2814137	15.1	328516	42464315	15.089640
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.1	369522	44452688	15.096700
ATCC_10708_Salmonella_enterica	4801704	15.2	649204	72964278	15.195496
ATCC_14035_Vibrio_cholerae	4142374	15.2	494498	62969434	15.201291
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.2	641914	78254062	15.203551
ATCC_19119_Listeria_ivanovii	2919549	15.2	422608	44361161	15.194525
ATCC_25922_Escherichia_coli	5204893	15.2	648698	79108732	15.198916
ATCC_33560_Campylobacter_jejuni	1768448	15.2	223950	26865770	15.191721
ATCC_35221_Campylobacter_lari	1513368	15.2	178586	22998497	15.196896
ATCC_35897_Listeria_welshimeri	2814137	15.2	330692	42745861	15.189687
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.2	371968	44713128	15.185149
ATCC_10708_Salmonella_enterica	4801704	15.3	653476	73476182	15.302105
ATCC_14035_Vibrio_cholerae	4142374	15.3	497752	63380209	15.300455
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.3	646136	78707810	15.291707
ATCC_19119_Listeria_ivanovii	2919549	15.3	425390	44690111	15.307196
ATCC_25922_Escherichia_coli	5204893	15.3	652966	79567109	15.286982
ATCC_33560_Campylobacter_jejuni	1768448	15.3	225424	27077285	15.311326
ATCC_35221_Campylobacter_lari	1513368	15.3	179760	23166211	15.307718
ATCC_35897_Listeria_welshimeri	2814137	15.3	332868	43007047	15.282499
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.3	374416	45087979	15.312453
ATCC_10708_Salmonella_enterica	4801704	15.4	657748	74002891	15.411797
ATCC_14035_Vibrio_cholerae	4142374	15.4	501004	63757076	15.391433
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.4	650360	79289068	15.404636
ATCC_19119_Listeria_ivanovii	2919549	15.4	428170	44986230	15.408623
ATCC_25922_Escherichia_coli	5204893	15.4	657234	80155255	15.399981
ATCC_33560_Campylobacter_jejuni	1768448	15.4	226898	27211062	15.386973
ATCC_35221_Campylobacter_lari	1513368	15.4	180936	23326865	15.413874
ATCC_35897_Listeria_welshimeri	2814137	15.4	335042	43358935	15.407542
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.4	376862	45310236	15.387934
ATCC_10708_Salmonella_enterica	4801704	15.5	662018	74452050	15.505339
ATCC_14035_Vibrio_cholerae	4142374	15.5	504258	64218176	15.502746
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.5	654582	79798649	15.503640
ATCC_19119_Listeria_ivanovii	2919549	15.5	430950	45267248	15.504876
ATCC_25922_Escherichia_coli	5204893	15.5	661500	80683762	15.501521
ATCC_33560_Campylobacter_jejuni	1768448	15.5	228370	27406224	15.497330
ATCC_35221_Campylobacter_lari	1513368	15.5	182110	23457205	15.500000
ATCC_35897_Listeria_welshimeri	2814137	15.5	337218	43674877	15.519811
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.5	379310	45703782	15.521588
ATCC_10708_Salmonella_enterica	4801704	15.6	666290	74885656	15.595641
ATCC_14035_Vibrio_cholerae	4142374	15.6	507512	64691820	15.617088
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.6	658806	80216134	15.584751
ATCC_19119_Listeria_ivanovii	2919549	15.6	433730	45537820	15.597552
ATCC_25922_Escherichia_coli	5204893	15.6	665768	81248043	15.609935
ATCC_33560_Campylobacter_jejuni	1768448	15.6	229844	27582518	15.597019
ATCC_35221_Campylobacter_lari	1513368	15.6	183286	23562846	15.569805
ATCC_35897_Listeria_welshimeri	2814137	15.6	339394	43847031	15.580986
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.6	381756	45939651	15.601692
ATCC_10708_Salmonella_enterica	4801704	15.7	670560	75390449	15.700769
ATCC_14035_Vibrio_cholerae	4142374	15.7	510764	65057911	15.705465
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.7	663030	80789055	15.696061
ATCC_19119_Listeria_ivanovii	2919549	15.7	436510	45827147	15.696652
ATCC_25922_Escherichia_coli	5204893	15.7	670036	81738504	15.704166
ATCC_33560_Campylobacter_jejuni	1768448	15.7	231318	27763129	15.699149
ATCC_35221_Campylobacter_lari	1513368	15.7	184460	23803897	15.729087
ATCC_35897_Listeria_welshimeri	2814137	15.7	341570	44190019	15.702866
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.7	384204	46216931	15.695860
ATCC_10708_Salmonella_enterica	4801704	15.8	674832	75899806	15.806848
ATCC_14035_Vibrio_cholerae	4142374	15.8	514018	65443689	15.798594
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.8	667252	81275883	15.790644
ATCC_19119_Listeria_ivanovii	2919549	15.8	439290	46116547	15.795777
ATCC_25922_Escherichia_coli	5204893	15.8	674304	82232551	15.799085
ATCC_33560_Campylobacter_jejuni	1768448	15.8	232790	27973927	15.818348
ATCC_35221_Campylobacter_lari	1513368	15.8	185636	23928156	15.811194
ATCC_35897_Listeria_welshimeri	2814137	15.8	343746	44494221	15.810964
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.8	386652	46508840	15.794996
ATCC_10708_Salmonella_enterica	4801704	15.9	679102	76384699	15.907831
ATCC_14035_Vibrio_cholerae	4142374	15.9	517272	65862695	15.899746
ATCC_17802_Vibrio_parahaemolyticus	5147091	15.9	671476	81892624	15.910467
ATCC_19119_Listeria_ivanovii	2919549	15.9	442070	46468565	15.916350
ATCC_25922_Escherichia_coli	5204893	15.9	678572	82745484	15.897634
ATCC_33560_Campylobacter_jejuni	1768448	15.9	234264	28161806	15.924588
ATCC_35221_Campylobacter_lari	1513368	15.9	186810	24061482	15.899293
ATCC_35897_Listeria_welshimeri	2814137	15.9	345920	44711106	15.888034
ATCC_BAA-679_Listeria_monocytogenes	2944530	15.9	389098	46852653	15.911759
ATCC_10708_Salmonella_enterica	4801704	16.0	683374	76746394	15.983158
ATCC_14035_Vibrio_cholerae	4142374	16.0	520524	66283039	16.001220
ATCC_17802_Vibrio_parahaemolyticus	5147091	16.0	675698	82367741	16.002775
ATCC_19119_Listeria_ivanovii	2919549	16.0	444852	46702055	15.996325
ATCC_25922_Escherichia_coli	5204893	16.0	682840	83308920	16.005885
ATCC_33560_Campylobacter_jejuni	1768448	16.0	235738	28320336	16.014231
ATCC_35221_Campylobacter_lari	1513368	16.0	187986	24250676	16.024308
ATCC_35897_Listeria_welshimeri	2814137	16.0	348096	44996775	15.989546
ATCC_BAA-679_Listeria_monocytogenes	2944530	16.0	391546	47139539	16.009189
ATCC_10708_Salmonella_enterica	4801704	16.1	687644	77346202	16.108073
ATCC_14035_Vibrio_cholerae	4142374	16.1	523778	66671733	16.095053
ATCC_17802_Vibrio_parahaemolyticus	5147091	16.1	679922	82917090	16.109505
ATCC_19119_Listeria_ivanovii	2919549	16.1	447632	46955056	16.082982
ATCC_25922_Escherichia_coli	5204893	16.1	687108	83791236	16.098551
ATCC_33560_Campylobacter_jejuni	1768448	16.1	237210	28458507	16.092362
ATCC_35221_Campylobacter_lari	1513368	16.1	189160	24393173	16.118467
ATCC_35897_Listeria_welshimeri	2814137	16.1	350272	45256905	16.081983
ATCC_BAA-679_Listeria_monocytogenes	2944530	16.1	393992	47413483	16.102224
ATCC_10708_Salmonella_enterica	4801704	16.2	691916	77794486	16.201433
ATCC_14035_Vibrio_cholerae	4142374	16.2	527032	67139206	16.207905
ATCC_17802_Vibrio_parahaemolyticus	5147091	16.2	684144	83285860	16.181151
ATCC_19119_Listeria_ivanovii	2919549	16.2	450412	47265495	16.189313
ATCC_25922_Escherichia_coli	5204893	16.2	691376	84356127	16.207081
